Rk,Player,Season,School,Pos,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
487,John Ryan\john-ryan-2,2013-14,UC-Irvine,C,35,2,501,63,113,.558,63,113,.558,0,0,,25,44,.568,39,95,134,35,9,31,35,71,151,3.9
488,Kevin Bleeker\kevin-bleeker-1,2014-15,Canisius,C,33,10,581,54,122,.443,41,76,.539,13,46,.283,30,40,.750,45,86,131,32,14,30,41,75,151,3.8
489,Ruben Guerrero\ruben-guerrero-1,2014-15,South Florida,C,28,22,678,63,133,.474,63,133,.474,0,0,,25,49,.510,68,61,129,7,8,43,34,49,151,4.6
490,Frank Toohey\frank-toohey-1,2017-18,Air Force,C,31,14,426,45,107,.421,30,70,.429,15,37,.405,46,55,.836,38,43,81,26,12,8,30,65,151,3.5
491,Bakary Konate\bakary-konate-1,2015-16,Minnesota,C,31,26,665,56,110,.509,56,108,.519,0,2,.000,38,56,.679,49,109,158,13,6,32,36,85,150,4.0
492,Anthony Green\anthony-green-2,2016-17,Northeastern,C,31,19,556,60,105,.571,60,105,.571,0,0,,30,55,.545,46,80,126,6,10,41,25,60,150,4.5
493,Joshua Smith\joshua-smith-1,2013-14,Georgetown,C,13,13,259,55,84,.655,55,83,.663,0,1,.000,40,63,.635,22,22,44,9,13,8,21,46,150,8.6
494,Ernest Aflakpui\ernest-aflakpui-1,2017-18,Temple,C,33,32,637,64,102,.627,64,102,.627,0,0,,21,41,.512,49,90,139,19,14,10,33,107,149,3.5
495,Nate Sestina\nate-sestina-1,2016-17,Bucknell,C,31,1,371,63,124,.508,56,100,.560,7,24,.292,16,23,.696,35,79,114,12,7,17,27,57,149,3.6
496,Tobias Sjoberg\tobias-sjoberg-1,2017-18,Marist,C,29,28,673,63,100,.630,63,100,.630,0,0,,23,36,.639,61,104,165,43,8,25,52,97,149,4.7
497,Emmanuel Ejeh\emmanuel-ejeh-1,2017-18,Mississippi Valley State,C,32,13,516,60,118,.508,60,116,.517,0,2,.000,28,41,.683,69,111,180,12,10,15,27,71,148,4.4
498,Terrence Parker\terrence-parker-1,2017-18,Tennessee-Martin,C,31,16,524,60,108,.556,60,108,.556,0,0,,28,46,.609,48,102,150,18,14,15,46,79,148,3.6
499,Randy Phillips\randy-phillips-1,2016-17,Radford,C,32,30,582,61,129,.473,61,129,.473,0,0,,26,62,.419,84,73,157,11,13,16,67,88,148,2.4
500,Jordan Vandenberg\jordan-vandenberg-1,2013-14,North Carolina State,C,32,32,714,68,100,.680,68,100,.680,0,0,,12,23,.522,56,93,149,31,9,45,19,103,148,5.3
501,Selvedin Planincic\selvedin-planincic-1,2017-18,Canisius,C,32,21,477,57,105,.543,47,62,.758,10,43,.233,23,35,.657,22,68,90,24,11,28,37,83,147,3.3
502,Rickey Brice Jr.\rickey-bricejr-1,2015-16,North Texas,C,29,2,395,60,120,.500,60,120,.500,0,0,,27,58,.466,20,83,103,2,5,36,33,72,147,2.9
503,Jaume Sorolla\jaume-sorolla-1,2017-18,Valparaiso,C,30,16,488,55,101,.545,55,100,.550,0,1,.000,37,48,.771,44,59,103,7,11,32,25,74,147,4.2
504,Rauno Nurger\rauno-nurger-1,2017-18,Wichita State,C,33,2,443,57,111,.514,49,84,.583,8,27,.296,24,34,.706,31,60,91,15,5,13,15,54,146,3.5
505,Arkeem Joseph\arkeem-joseph-1,2014-15,Tennessee-Martin,C,30,8,466,69,132,.523,69,132,.523,0,0,,8,27,.296,42,42,84,6,1,4,31,52,146,2.4
506,Quadir Welton\quadir-welton-1,2013-14,Saint Peter's,C,31,31,694,52,115,.452,52,115,.452,0,0,,42,71,.592,68,87,155,18,13,41,29,88,146,4.5
507,Menno Dijkstra\menno-dijkstra-1,2015-16,UC-Riverside,C,33,1,469,67,111,.604,67,111,.604,0,0,,12,13,.923,41,61,102,12,5,18,15,49,146,4.0
508,Jorden Kaufman\jorden-kaufman-1,2013-14,Oral Roberts,C,33,5,345,61,115,.530,61,115,.530,0,0,,24,33,.727,28,43,71,9,1,4,11,56,146,2.9
509,Gligorije Rakocevic\gligorije-rakocevic-1,2016-17,Oregon State,C,32,14,598,54,119,.454,46,100,.460,8,19,.421,30,57,.526,47,72,119,6,7,9,39,77,146,2.4
510,Imoh Silas\imoh-silas-1,2013-14,Siena,C,38,32,640,64,130,.492,64,130,.492,0,0,,18,40,.450,78,101,179,25,17,63,47,125,146,3.6
511,Vashil Fernandez\vashil-fernandez-1,2013-14,Valparaiso,C,34,17,655,52,90,.578,52,90,.578,0,0,,41,86,.477,53,120,173,6,13,58,36,101,145,4.1
512,Ian Markolf\ian-markolf-2,2013-14,Incarnate Word,C,21,20,490,60,134,.448,60,134,.448,0,0,,24,59,.407,49,106,155,39,7,29,50,61,144,5.1
513,Josh Ibarra\josh-ibarra-1,2017-18,Houston Baptist,C,9,9,239,58,105,.552,58,105,.552,0,0,,28,46,.609,43,47,90,23,3,15,20,23,144,14.6
514,Jacob Enevold\jacob-jensen-1,2015-16,Drake,C,29,24,494,51,90,.567,51,90,.567,0,0,,42,51,.824,43,99,142,10,3,13,32,52,144,4.3
515,Cameron Ridley\cameron-ridley-1,2015-16,Texas,C,13,11,293,61,97,.629,61,97,.629,0,0,,22,54,.407,44,66,110,6,6,37,28,39,144,10.1
516,Darnell Tillman\darnell-tillman-1,2016-17,Missouri-Kansas City,C,35,34,630,59,91,.648,59,91,.648,0,0,,26,50,.520,93,107,200,12,22,20,23,83,144,5.1
517,Frank Toohey\frank-toohey-1,2015-16,Air Force,C,26,9,366,42,81,.519,35,62,.565,7,19,.368,53,73,.726,38,38,76,14,5,6,24,63,144,4.0
518,Daniel Giddens\daniel-giddens-1,2017-18,Alabama,C,34,18,451,58,99,.586,58,99,.586,0,0,,28,48,.583,28,58,86,8,14,35,34,95,144,2.9
519,Travis Elliott\travis-elliott-1,2013-14,Bethune-Cookman,C,32,28,635,48,115,.417,48,115,.417,0,0,,47,71,.662,70,88,158,11,9,16,31,86,143,3.4
520,Marvin Frazier\marvin-fraizer-1,2013-14,Northwestern State,C,27,17,470,48,112,.429,43,94,.457,5,18,.278,42,56,.750,40,83,123,13,12,56,19,73,143,5.3
521,Duby Okeke\duby-okeke-1,2015-16,Winthrop,C,29,0,496,57,89,.640,57,89,.640,0,0,,29,59,.492,49,90,139,5,8,72,31,70,143,5.4
522,Coreontae DeBerry\coreontae-deberry-1,2014-15,Cincinnati,C,34,0,360,54,99,.545,54,99,.545,0,0,,35,57,.614,25,47,72,3,2,33,24,52,143,3.0
523,Blaise Mbargorba\blaise-mbargorba-1,2015-16,Boston University,C,33,8,458,60,103,.583,60,103,.583,0,0,,23,33,.697,29,56,85,6,3,29,26,60,143,3.2
524,Willy Kouassi\willy-kouassi-1,2013-14,Kennesaw State,C,31,21,546,57,106,.538,57,106,.538,0,0,,29,63,.460,47,84,131,9,4,35,39,87,143,3.1
525,AJ West\aj-west-1,2013-14,Nevada,C,21,19,516,54,103,.524,54,102,.529,0,1,.000,34,70,.486,75,67,142,4,5,48,22,59,142,6.9
526,Duby Okeke\duby-okeke-1,2014-15,Winthrop,C,32,2,439,57,82,.695,57,82,.695,0,0,,28,51,.549,46,42,88,6,6,46,34,72,142,3.8
527,El Hadji Ndieguene\el-hadji-ndieguene-1,2013-14,Coastal Carolina,C,32,29,775,55,128,.430,55,128,.430,0,0,,32,46,.696,74,144,218,20,11,11,39,87,142,3.8
528,Zac Tillman\zac-tillman-1,2013-14,Monmouth,C,32,32,527,55,124,.444,55,124,.444,0,0,,31,55,.564,31,67,98,17,11,7,28,90,141,2.3
529,Jon Teske\jon-teske-1,2017-18,Michigan,C,41,2,506,53,98,.541,53,97,.546,0,1,.000,35,61,.574,57,78,135,15,23,26,15,66,141,3.8
530,Jailan Haslem\jailan-haslem-1,2017-18,Charlotte,C,29,28,505,57,98,.582,57,98,.582,0,0,,27,50,.540,60,68,128,8,4,13,31,80,141,3.6
531,Aaron Menzies\aaron-menzies-1,2015-16,Seattle,C,32,1,521,61,115,.530,61,115,.530,0,0,,19,42,.452,51,104,155,11,8,15,46,79,141,2.9
532,Jon Horford\jon-horford-1,2013-14,Michigan,C,37,7,511,62,110,.564,62,108,.574,0,2,.000,17,26,.654,49,105,154,19,10,26,19,75,141,3.9
533,David Onuorah\david-onuorah-1,2015-16,Cornell,C,28,28,715,54,107,.505,53,105,.505,1,2,.500,31,77,.403,54,135,189,11,21,45,44,99,140,4.4
534,Jamal Hunter\jamal-hunter-2,2013-14,Jacksonville State,C,31,28,636,56,90,.622,56,90,.622,0,0,,28,46,.609,62,74,136,21,14,45,27,104,140,4.8
535,Dallin Bachynski\dallin-bachynski-1,2014-15,Utah,C,34,1,426,47,88,.534,46,86,.535,1,2,.500,45,65,.692,26,58,84,7,10,11,15,64,140,3.1
536,Zech Smith\zech-smith-1,2014-15,Morgan State,C,28,27,663,58,110,.527,58,110,.527,0,0,,24,47,.511,96,99,195,3,9,43,21,60,140,6.1
537,Matt Willms\matt-willms-1,2014-15,Texas-El Paso,C,27,9,501,54,98,.551,54,98,.551,0,0,,32,51,.627,33,84,117,23,13,30,27,55,140,5.0
538,Tyler Hadden\tyler-hadden-1,2017-18,Belmont,C,33,12,344,52,98,.531,43,61,.705,9,37,.243,26,35,.743,20,41,61,11,4,9,24,52,139,2.6
539,Braden Burke\braden-burke-1,2016-17,Robert Morris,C,32,8,487,61,144,.424,61,144,.424,0,0,,17,44,.386,28,58,86,4,11,10,33,76,139,1.4
540,Koch Bar\koch-bar-1,2017-18,Bradley,C,30,21,532,47,107,.439,47,107,.439,0,0,,45,65,.692,39,67,106,13,9,25,39,68,139,3.1
541,Tonye Jekiri\tonye-jekiri-1,2013-14,Miami (FL),C,33,16,705,57,125,.456,57,125,.456,0,0,,25,43,.581,67,113,180,22,21,29,31,87,139,4.2
542,Thomas Welsh\thomas-welsh-1,2014-15,UCLA,C,36,3,565,62,132,.470,62,132,.470,0,0,,14,23,.609,54,83,137,8,14,39,17,85,138,3.5
543,Dominik Olejniczak\dominik-olejniczak-1,2017-18,Mississippi,C,32,11,450,60,113,.531,60,113,.531,0,0,,18,28,.643,38,45,83,13,14,20,29,76,138,3.0
544,Rickey Brice Jr.\rickey-bricejr-1,2016-17,North Texas,C,27,12,343,46,119,.387,46,118,.390,0,1,.000,46,65,.708,28,86,114,2,8,24,25,55,138,3.3
545,Isaiah Martin\isaiah-martin-1,2017-18,Florida A&M,C,17,17,462,59,99,.596,59,99,.596,0,0,,20,36,.556,48,62,110,7,7,36,19,36,138,8.3
546,Matt Heldt\max-heldt-1,2017-18,Marquette,C,35,32,768,55,85,.647,55,85,.647,0,0,,28,32,.875,57,107,164,26,9,35,18,102,138,4.7
547,Yanick Moreira\yanick-moreira-1,2013-14,Southern Methodist,C,23,14,310,53,103,.515,53,103,.515,0,0,,32,48,.667,26,64,90,9,5,13,24,30,138,4.5
548,Demarco Cox\demarco-cox-1,2013-14,Mississippi,C,33,16,548,51,94,.543,51,94,.543,0,0,,35,67,.522,51,77,128,7,16,25,20,70,137,3.9
549,Amir Warnock\amir-warnock-1,2016-17,Alabama State,C,31,18,440,61,123,.496,61,123,.496,0,0,,15,36,.417,54,97,151,7,6,14,36,72,137,2.9
550,Amadou Sidibe\amadou-sidibe-1,2014-15,Fairfield,C,24,22,547,54,110,.491,54,110,.491,0,0,,29,42,.690,56,107,163,16,12,3,30,56,137,5.0
551,Malik Miller\malik-miller-1,2016-17,Fairleigh Dickinson,C,30,3,443,55,109,.505,48,74,.649,7,35,.200,20,32,.625,30,81,111,4,10,27,23,61,137,3.6
552,Jamuni McNeace\jamuni-mcneace-1,2016-17,Oklahoma,C,31,0,481,57,103,.553,57,102,.559,0,1,.000,23,43,.535,38,76,114,5,6,38,24,85,137,3.5
553,Ebuka Izundu\ebuka-izundu-1,2016-17,Miami (FL),C,32,9,417,54,99,.545,54,99,.545,0,0,,29,42,.690,47,50,97,6,7,25,27,73,137,3.3
554,Ernest Aflakpui\ernest-aflakpui-1,2016-17,Temple,C,32,21,538,57,103,.553,57,103,.553,0,0,,22,43,.512,65,99,164,13,7,7,36,85,136,3.3
555,Steven Burrough\steven-burrough-1,2015-16,North Carolina A&T,C,28,19,529,51,107,.477,51,107,.477,0,0,,34,63,.540,31,60,91,12,8,31,25,77,136,3.3
556,Christian Mackey\christian-mackey-1,2015-16,Denver,C,31,0,379,46,101,.455,41,83,.494,5,18,.278,38,54,.704,31,50,81,41,11,17,39,73,135,3.1
557,Isaiah Manderson\isaiah-manderson-1,2014-15,Texas Tech,C,31,5,433,55,108,.509,55,107,.514,0,1,.000,25,51,.490,23,62,85,8,10,8,35,50,135,2.3
558,Micaiah Henry\micaiah-henry-1,2017-18,Tennessee Tech,C,32,1,459,59,96,.615,59,96,.615,0,0,,16,50,.320,32,55,87,11,6,20,42,87,134,2.1
559,Taylor Danaher\taylor-danaher-1,2014-15,Mount St. Mary's,C,30,4,576,50,88,.568,47,79,.595,3,9,.333,31,41,.756,38,76,114,15,15,38,27,73,134,4.5
560,Jimbo Lull\jimbo-lull-1,2017-18,San Francisco,C,31,1,342,56,99,.566,55,87,.632,1,12,.083,21,32,.656,30,64,94,9,5,18,31,53,134,3.1
561,C.J. Gettys\cj-gettys-1,2014-15,North Carolina-Wilmington,C,30,16,432,53,109,.486,53,109,.486,0,0,,27,46,.587,37,71,108,10,6,31,11,87,133,3.5
562,Chris Brady\chris-brady-1,2014-15,Monmouth,C,33,3,500,56,110,.509,54,101,.535,2,9,.222,19,26,.731,26,74,100,7,11,19,33,66,133,2.6
563,Adonis De La Rosa\adonis-de-la-rosa-1,2016-17,Kent State,C,36,15,477,45,109,.413,45,108,.417,0,1,.000,43,76,.566,53,79,132,11,9,26,46,91,133,2.1
564,Dererk Pardon\dererk-pardon-1,2015-16,Northwestern,C,20,2,332,53,82,.646,53,82,.646,0,0,,27,51,.529,35,49,84,6,4,12,14,48,133,5.5
565,Prince Ibeh\prince-ibeh-1,2015-16,Texas,C,32,22,579,52,91,.571,52,91,.571,0,0,,28,67,.418,72,89,161,2,9,64,40,105,132,3.9
566,John Ryan\john-ryan-2,2014-15,UC-Irvine,C,25,19,450,56,99,.566,56,99,.566,0,0,,20,34,.588,48,71,119,22,8,33,31,63,132,5.0
567,Ben Lammers\ben-lammers-1,2015-16,Georgia Tech,C,36,0,534,57,87,.655,57,87,.655,0,0,,17,34,.500,47,98,145,17,13,47,17,63,131,4.6
568,Zac Tillman\zac-tillman-1,2014-15,Monmouth,C,33,29,486,53,102,.520,53,102,.520,0,0,,25,44,.568,20,47,67,3,15,12,18,71,131,2.4
569,Joniah White\joniah-white-1,2016-17,Louisiana Tech,C,33,0,568,50,85,.588,50,85,.588,0,0,,31,63,.492,61,94,155,26,16,71,23,59,131,5.7
570,Moses Kingsley\moses-kingsley-1,2014-15,Arkansas,C,36,4,390,49,101,.485,49,101,.485,0,0,,33,53,.623,45,45,90,11,15,38,23,56,131,3.4
571,Albert Owens\albert-owens-1,2014-15,Oral Roberts,C,34,5,404,55,135,.407,54,132,.409,1,3,.333,19,37,.514,32,50,82,4,6,26,15,50,130,2.3
572,Omer Yurtseven\omer-yurtseven-1,2016-17,North Carolina State,C,22,14,416,53,116,.457,52,113,.460,1,3,.333,23,32,.719,30,66,96,26,4,16,28,62,130,4.0
573,Kennedy Esume\kennedy-esume-1,2014-15,Cal State Fullerton,C,31,15,461,54,108,.500,54,108,.500,0,0,,21,46,.457,36,65,101,5,9,19,26,60,129,2.8
574,Naofall Folahan\naofall-folahan-1,2013-14,Wagner,C,31,31,654,51,107,.477,51,107,.477,0,0,,27,42,.643,62,101,163,4,6,89,23,96,129,4.9
575,Marcel Boyd\marcel-boyd-1,2013-14,Howard,C,33,16,565,44,100,.440,44,100,.440,0,0,,41,74,.554,63,76,139,15,6,26,36,81,129,2.9
576,Moses Kingsley\moses-kingsley-1,2013-14,Arkansas,C,32,0,367,43,81,.531,42,79,.532,1,2,.500,41,63,.651,39,63,102,7,14,49,14,41,128,4.6
577,Ugochukwu Njoku\ugochukwu-njoku-1,2013-14,Detroit Mercy,C,31,27,660,54,105,.514,54,104,.519,0,1,.000,20,53,.377,72,108,180,14,34,47,31,87,128,5.1
578,Marin Maric\marin-maric-1,2014-15,Northern Illinois,C,26,7,377,47,82,.573,47,80,.588,0,2,.000,34,45,.756,45,58,103,14,7,10,31,51,128,4.1
579,Daniel Giddens\daniel-giddens-1,2015-16,Ohio State,C,33,7,599,51,110,.464,51,109,.468,0,1,.000,25,57,.439,49,70,119,9,17,50,33,108,127,2.9
580,Jake Giesler\jake-giesler-1,2013-14,Northern Kentucky,C,30,5,482,53,121,.438,44,90,.489,9,31,.290,12,27,.444,45,51,96,15,4,15,19,54,127,3.0
581,Armel TeTe\amel-tete-1,2017-18,Presbyterian,C,32,27,686,48,107,.449,48,107,.449,0,0,,30,53,.566,51,94,145,4,14,31,31,82,126,3.1
582,C.J. Gettys\cj-gettys-1,2015-16,North Carolina-Wilmington,C,24,16,375,46,92,.500,46,92,.500,0,0,,34,46,.739,46,77,123,12,3,33,21,74,126,4.8
583,Micah Potter\micah-potter-1,2016-17,Ohio State,C,30,12,422,43,99,.434,26,48,.542,17,51,.333,21,35,.600,35,57,92,8,8,11,20,68,124,2.7
584,Jordy Tshimanga\jordy-tshimanga-1,2017-18,Nebraska,C,31,18,423,51,112,.455,51,112,.455,0,0,,22,39,.564,60,83,143,15,8,14,37,71,124,2.9
585,Tyere Marshall\tyere-marshall-1,2016-17,Rider,C,31,3,408,54,115,.470,54,115,.470,0,0,,16,44,.364,51,71,122,7,14,12,22,78,124,2.7
586,Malik Williams\malik-williams-1,2017-18,Louisville,C,32,12,338,46,110,.418,26,48,.542,20,62,.323,11,16,.688,23,54,77,5,12,13,11,30,123,3.0
587,Willy Kouassi\willy-kouassi-1,2014-15,Kennesaw State,C,27,25,521,50,107,.467,50,107,.467,0,0,,23,54,.426,38,97,135,3,2,36,41,79,123,2.5
588,Chris Obekpa\chris-obekpa-1,2013-14,St. John's (NY),C,32,17,642,54,96,.563,54,96,.563,0,0,,15,37,.405,58,96,154,26,14,94,34,76,123,5.4
589,Ryan Gomes\ryan-gomes-2,2017-18,Mount St. Mary's,C,32,15,343,54,94,.574,54,94,.574,0,0,,15,32,.469,18,39,57,8,9,16,19,53,123,2.6
590,Prince Ibeh\prince-ibeh-1,2013-14,Texas,C,35,0,477,46,91,.505,46,90,.511,0,1,.000,31,60,.517,52,68,120,5,11,61,25,103,123,3.3
591,Kaj-Bjorn Sherman\kaj-bjorn-sherman-1,2013-14,Texas-San Antonio,C,28,2,470,37,78,.474,37,78,.474,0,0,,48,64,.750,35,63,98,5,8,6,40,66,122,2.4
592,Quinterian McConico\quinterian-mcconico-1,2015-16,Alabama A&M,C,18,7,325,53,83,.639,52,82,.634,1,1,1.000,15,21,.714,16,50,66,5,3,8,14,37,122,5.1
593,Michael Buchanan\michael-buchanan-1,2013-14,South Carolina Upstate,C,28,1,283,48,93,.516,48,93,.516,0,0,,25,50,.500,37,40,77,7,5,14,16,41,121,3.2
594,Dusan Ristic\dusan-ristic-1,2014-15,Arizona,C,36,0,308,48,78,.615,44,73,.603,4,5,.800,21,41,.512,21,54,75,2,2,9,9,45,121,2.5
595,Kameron Rooks\kameron-rooks-1,2015-16,University of California,C,33,10,566,47,80,.588,47,80,.588,0,0,,26,46,.565,62,97,159,12,5,27,18,98,120,3.7
596,Avery Diggs\avery-diggs-1,2017-18,South Carolina Upstate,C,31,12,431,53,94,.564,52,89,.584,1,5,.200,13,23,.565,43,68,111,8,7,16,24,62,120,3.1
597,Seth Dugan\seth-dugan-1,2017-18,Western Michigan,C,23,5,363,49,97,.505,49,95,.516,0,2,.000,22,44,.500,53,41,94,10,6,12,17,42,120,4.3
598,Justin Banks\justin-banks-1,2013-14,Alabama A&M,C,28,15,408,45,80,.563,45,79,.570,0,1,.000,30,38,.789,30,90,120,6,7,30,20,53,120,4.2
599,Mike Thorne\mike-thorne-1,2016-17,Illinois,C,24,10,318,52,95,.547,52,95,.547,0,0,,16,35,.457,28,50,78,8,1,8,27,50,120,2.8
600,Shaquille Cleare\shaquille-cleare-1,2015-16,Texas,C,33,0,402,49,89,.551,49,89,.551,0,0,,22,35,.629,34,61,95,4,3,1,21,60,120,2.3
601,Cody Stetler\cody-stetler-1,2015-16,Houston Baptist,C,24,14,341,46,95,.484,45,92,.489,1,3,.333,26,39,.667,25,43,68,16,5,8,19,59,119,3.1
602,Carson Shanks\carson-shanks-1,2014-15,North Dakota,C,19,13,373,42,99,.424,40,90,.444,2,9,.222,33,54,.611,18,51,69,13,1,27,25,59,119,3.5
603,Dominic Nelson\dominic-nelson-1,2016-17,Southeastern Louisiana,C,32,22,723,47,97,.485,47,97,.485,0,0,,25,58,.431,72,133,205,10,7,62,44,88,119,3.9
604,Luke Piotrowski\luke-piotrowski-1,2013-14,Eastern Illinois,C,30,14,434,48,101,.475,48,101,.475,0,0,,23,35,.657,21,37,58,13,5,26,29,42,119,2.5
605,Luke Kornet\luke-kornet-1,2013-14,Vanderbilt,C,30,2,461,45,131,.344,24,42,.571,21,89,.236,8,15,.533,19,49,68,23,9,17,21,34,119,2.4
606,Bryan Akinkugbe\bryan-akinkugbe-1,2014-15,North Carolina A&T,C,29,12,494,41,100,.410,41,100,.410,0,0,,37,60,.617,32,48,80,9,8,15,40,66,119,1.8
607,Andre Sands\andre-sands-1,2015-16,Sam Houston State,C,32,0,271,51,83,.614,51,81,.630,0,2,.000,17,32,.531,31,32,63,8,5,2,20,65,119,2.3
608,Kameron Rooks\kameron-rooks-1,2016-17,University of California,C,24,10,411,41,75,.547,41,75,.547,0,0,,36,60,.600,42,65,107,8,4,22,20,60,118,4.3
609,Bryan Akinkugbe\bryan-akinkugbe-1,2013-14,North Carolina A&T,C,29,17,392,46,100,.460,46,99,.465,0,1,.000,26,47,.553,44,40,84,7,4,34,34,83,118,2.3
610,Romelo Banks\romelo-banks-1,2013-14,North Florida,C,32,0,398,48,95,.505,48,95,.505,0,0,,22,42,.524,24,42,66,1,9,32,25,74,118,2.2
611,Micah Potter\micah-potter-1,2017-18,Ohio State,C,29,4,292,44,90,.489,38,70,.543,6,20,.300,24,30,.800,31,40,71,10,5,11,12,39,118,3.3
612,Christ Koumadje\jeanmarc-koumadje-1,2016-17,Florida State,C,35,0,355,53,81,.654,53,80,.663,0,1,.000,12,25,.480,19,46,65,4,7,40,17,60,118,2.9
613,Ahmed Ismail\ahmed-ismail-1,2016-17,Manhattan,C,30,19,487,42,83,.506,41,78,.526,1,5,.200,32,52,.615,49,95,144,8,7,29,46,99,117,2.6
614,Isaiah Johnson\isaiah-johnson-1,2013-14,Akron,C,31,11,414,46,93,.495,46,93,.495,0,0,,25,42,.595,45,41,86,12,8,27,19,53,117,3.3
615,Josh Sharma\josh-sharma-1,2017-18,Stanford,C,33,0,321,48,85,.565,44,71,.620,4,14,.286,17,27,.630,28,49,77,4,6,27,21,68,117,2.6
616,Jaleel Roberts\jaleel-roberts-1,2013-14,North Carolina-Asheville,C,31,3,389,41,82,.500,41,81,.506,0,1,.000,34,49,.694,27,72,99,9,3,38,22,67,116,3.1
617,Julius Francis\julius-francis-1,2013-14,Mississippi Valley State,C,31,22,447,45,126,.357,45,126,.357,0,0,,25,39,.641,18,78,96,7,5,10,29,74,115,1.1
618,Christian Mackey\christian-mackey-1,2016-17,Denver,C,30,1,321,46,77,.597,45,74,.608,1,3,.333,22,37,.595,40,58,98,15,3,2,23,51,115,3.0
619,Corbin Kaufusi\corbin-kaufasi-1,2014-15,Brigham Young,C,34,13,560,36,64,.563,36,64,.563,0,0,,43,70,.614,57,76,133,3,11,34,34,117,115,2.7
620,Jimbo Lull\jimbo-lull-1,2016-17,San Francisco,C,32,6,400,44,77,.571,41,64,.641,3,13,.231,24,33,.727,21,57,78,15,7,8,29,64,115,2.4
621,Quron Davis\quron-davis-1,2015-16,Chicago State,C,31,13,506,40,86,.465,40,86,.465,0,0,,35,60,.583,34,71,105,13,6,23,28,87,115,2.4
622,Austin Venable\austin-venable-1,2015-16,Presbyterian,C,30,5,372,49,95,.516,49,95,.516,0,0,,17,25,.680,19,45,64,2,8,17,32,67,115,1.8
623,James Hajek\james-hajek-1,2014-15,Weber State,C,30,10,529,46,87,.529,46,87,.529,0,0,,22,35,.629,42,81,123,12,7,24,19,68,114,3.5
624,Doral Moore\doral-moore-1,2015-16,Wake Forest,C,30,1,213,48,74,.649,48,74,.649,0,0,,18,31,.581,36,41,77,1,6,24,27,44,114,3.1
625,Josh Henderson\josh-henderson-1,2015-16,Vanderbilt,C,32,1,326,40,80,.500,38,77,.494,2,3,.667,31,49,.633,21,48,69,18,6,12,22,40,113,2.6
626,Tony Sabato\tony-sabato-1,2014-15,Elon,C,32,28,533,47,126,.373,47,126,.373,0,0,,19,41,.463,27,46,73,25,4,9,24,87,113,1.1
627,Brandon Cataldo\brandon-cataldo-1,2013-14,Portland State,C,28,0,287,47,80,.588,47,80,.588,0,0,,19,25,.760,43,48,91,6,2,9,9,46,113,3.7
628,Matt Hodgson\matt-hodgson-1,2013-14,Saint Mary's (CA),C,34,2,357,48,90,.533,48,89,.539,0,1,.000,17,40,.425,40,49,89,5,5,31,32,65,113,2.2
629,Austin Gillmann\austin-gillmann-1,2014-15,Saint Louis,C,32,9,496,44,99,.444,28,53,.528,16,46,.348,9,18,.500,15,52,67,34,4,12,33,54,113,2.0
630,Grant Verhoeven\grant-verhoeven-1,2016-17,Stanford,C,30,10,379,42,81,.519,37,68,.544,5,13,.385,24,33,.727,33,40,73,5,11,7,13,69,113,2.8
631,Marques Bolden\marques-bolden-1,2017-18,Duke,C,29,2,378,48,78,.615,48,78,.615,0,0,,16,27,.593,38,66,104,17,9,28,16,40,112,4.4
632,Terrell Carter\terrell-carter-1,2015-16,Fresno State,C,29,5,300,45,76,.592,45,76,.592,0,0,,22,31,.710,29,40,69,6,6,8,29,69,112,2.2
633,Derrik Smits\derrik-smits-1,2016-17,Valparaiso,C,33,15,424,48,100,.480,48,97,.495,0,3,.000,16,38,.421,24,47,71,25,4,17,36,75,112,1.5
634,Javon Baumann\javon-baumann-1,2014-15,Saint Joseph's,C,31,30,610,48,74,.649,48,74,.649,0,0,,15,40,.375,45,70,115,18,12,39,30,87,111,3.5
635,Josh Coleman\josh-coleman-1,2017-18,Coastal Carolina,C,32,28,507,51,105,.486,51,104,.490,0,1,.000,9,30,.300,70,56,126,2,3,21,16,75,111,2.8
636,Christian Mackey\christian-mackey-1,2017-18,Denver,C,29,1,268,47,77,.610,47,75,.627,0,2,.000,17,25,.680,36,37,73,6,1,6,24,41,111,2.7
637,Tyler McCullough\tyler-mccullough-1,2014-15,Missouri State,C,30,12,418,45,99,.455,45,99,.455,0,0,,21,29,.724,42,38,80,7,8,31,18,64,111,2.9
638,Luke Piotrowski\luke-piotrowski-1,2014-15,Eastern Illinois,C,31,19,397,45,92,.489,45,92,.489,0,0,,21,30,.700,27,37,64,12,7,31,18,31,111,3.2
639,Emondre Rickman\emondre-rickman-1,2017-18,Indiana State,C,29,2,387,43,95,.453,43,95,.453,0,0,,24,50,.480,34,69,103,9,8,28,32,51,110,2.6
640,Zac Tillman\zac-tillman-1,2015-16,Monmouth,C,33,7,328,41,87,.471,41,87,.471,0,0,,28,34,.824,29,48,77,10,7,15,9,68,110,2.6
641,Travis Elliott\travis-elliott-1,2014-15,Bethune-Cookman,C,26,14,485,45,80,.563,45,80,.563,0,0,,20,41,.488,57,77,134,11,8,5,39,83,110,2.8
