Rk,Player,Season,School,Pos,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
6468,Travis Rollo\travis-rollo-1,2013-14,Army,F,28,0,284,15,30,.500,15,30,.500,0,0,,3,7,.429,10,17,27,11,5,4,16,49,33,0.3
6469,Satchel Pierce\satchel-pierce-1,2015-16,Virginia Tech,F,20,0,124,12,19,.632,12,19,.632,0,0,,8,10,.800,9,17,26,6,3,4,10,28,32,1.1
6470,Evan Clayborne\evan-clayborne-1,2016-17,Cleveland State,F,24,1,257,15,24,.625,15,24,.625,0,0,,2,12,.167,24,22,46,8,6,9,4,31,32,1.8
6471,Jordan Wells\jordan-wells-1,2014-15,McNeese State,F,18,0,102,14,24,.583,14,24,.583,0,0,,4,9,.444,12,10,22,1,1,2,9,23,32,0.8
6472,Ifeanyi Umezurike\ifeanyi-umezurike-1,2015-16,Saint Francis (PA),F,11,0,85,12,24,.500,12,24,.500,0,0,,8,17,.471,13,16,29,0,0,2,8,28,32,1.1
6473,Eric Carter\eric-carter-1,2014-15,Delaware,F,23,3,218,12,34,.353,12,34,.353,0,0,,8,17,.471,29,28,57,12,4,8,20,42,32,0.8
6474,Anthony Mayo\anthony-mayo-1,2013-14,Stony Brook,F,33,3,303,10,40,.250,10,40,.250,0,0,,12,17,.706,19,34,53,6,4,11,7,48,32,0.6
6475,Josh Linder\josh-linder-1,2017-18,Georgia State,F,24,0,110,13,27,.481,13,26,.500,0,1,.000,6,17,.353,11,11,22,3,2,3,10,25,32,0.5
6476,David Jesperson\david-jesperson-1,2013-14,Pepperdine,F,25,1,232,11,24,.458,8,14,.571,3,10,.300,7,10,.700,15,30,45,6,4,9,8,21,32,1.4
6477,John Edwards\john-edwards-2,2014-15,New Hampshire,F,7,0,78,9,18,.500,8,14,.571,1,4,.250,13,15,.867,0,5,5,4,1,0,5,8,32,2.8
6478,Jakob Hartsock\jakob-hartsock-1,2015-16,Brigham Young,F,24,2,145,11,42,.262,1,6,.167,10,36,.278,0,0,,4,25,29,4,2,3,5,18,32,0.5
6479,Jordan Garnett\jordan-garnett-1,2014-15,Northern Kentucky,F,17,0,108,10,23,.435,10,19,.526,0,4,.000,12,23,.522,13,9,22,3,2,1,8,15,32,1.1
6480,Mitar Stanojevic\mitar-stanojevic-1,2016-17,Texas-San Antonio,F,21,0,132,12,26,.462,11,17,.647,1,9,.111,7,9,.778,11,13,24,1,2,1,11,12,32,0.8
6481,Kosta Jankovic\kosta-jankovic-1,2015-16,Kennesaw State,F,16,1,109,14,29,.483,10,18,.556,4,11,.364,0,2,.000,2,13,15,5,1,1,5,12,32,1.1
6482,Aboubacar Diallo\aboubacar-diallo-1,2017-18,Eastern Illinois,F,31,6,403,12,29,.414,12,29,.414,0,0,,8,11,.727,29,64,93,16,5,47,10,55,32,2.3
6483,Brion Sanchious\brion-sanchious-1,2015-16,Murray State,F,18,5,247,14,26,.538,14,26,.538,0,0,,4,10,.400,24,28,52,7,5,11,12,38,32,1.8
6484,Zac Grossenbacher\zac-grossenbacher-1,2013-14,Wofford,F,17,0,94,11,28,.393,3,7,.429,8,21,.381,2,4,.500,3,9,12,2,1,2,4,12,32,0.9
6485,Luke Worthington\luke-worthington-1,2013-14,Brigham Young,F,31,3,252,12,26,.462,12,26,.462,0,0,,8,20,.400,13,16,29,4,4,2,14,56,32,0.0
6486,Anton Gill\anton-gill-1,2013-14,Louisville,F,24,0,136,11,34,.324,5,9,.556,6,25,.240,4,12,.333,3,13,16,5,4,0,3,16,32,0.6
6487,Uros Ljeskovic\uros-ljeskovic-1,2014-15,Coastal Carolina,F,8,6,91,11,21,.524,11,21,.524,0,0,,10,17,.588,13,13,26,2,3,0,7,6,32,3.4
6488,Charleston Dobbs\charleston-dobbs-1,2015-16,Prairie View,F,31,2,268,11,30,.367,11,30,.367,0,0,,10,17,.588,19,26,45,0,3,6,6,47,32,0.5
6489,Jermaine Ukaegbu\jermaine-ukaegbu-1,2015-16,Sacred Heart,F,21,3,140,14,26,.538,14,25,.560,0,1,.000,4,11,.364,13,20,33,5,5,6,6,23,32,1.4
6490,Jackson Simmons\jackson-simmons-1,2013-14,North Carolina,F,32,1,184,11,20,.550,11,20,.550,0,0,,10,20,.500,13,21,34,9,5,1,4,20,32,1.1
6491,Will Ransom\will-ransom-1,2014-15,Illinois State,F,25,0,232,13,22,.591,13,21,.619,0,1,.000,6,9,.667,19,30,49,4,6,7,14,38,32,1.1
6492,Javon Bess\javon-bess-1,2014-15,Michigan State,F,12,3,148,11,23,.478,10,21,.476,1,2,.500,9,21,.429,15,20,35,12,4,3,9,16,32,2.6
6493,Josh Sharp\josh-sharp-1,2014-15,Brigham Young,F,23,10,238,12,21,.571,10,17,.588,2,4,.500,6,9,.667,26,28,54,16,8,10,6,38,32,2.3
6494,Nelson Nweke\nelson-nweke-1,2016-17,Arkansas State,F,21,6,147,14,26,.538,14,26,.538,0,0,,4,7,.571,13,18,31,1,3,1,12,26,32,0.7
6495,Derail Green\derail-green-1,2013-14,Wichita State,F,28,0,138,10,41,.244,2,13,.154,8,28,.286,4,4,1.000,7,9,16,9,4,1,8,10,32,0.5
6496,Ramel Thompkins\ramel-thompkins-1,2015-16,South Carolina Upstate,F,13,1,118,12,28,.429,8,15,.533,4,13,.308,4,6,.667,3,15,18,7,5,4,4,7,32,2.2
6497,Sedee Keita\sedee-keita-1,2016-17,South Carolina,F,29,0,279,12,44,.273,12,43,.279,0,1,.000,8,18,.444,20,38,58,3,7,11,15,40,32,0.5
6498,Austin Burgett\austin-burgett-1,2015-16,Notre Dame,F,17,4,97,11,19,.579,5,7,.714,6,12,.500,4,6,.667,3,12,15,3,2,4,4,13,32,1.5
6499,Aleksandar Dozic\aleksandar-dozic-1,2015-16,Marshall,F,23,0,199,14,37,.378,10,22,.455,4,15,.267,0,5,.000,5,28,33,12,5,2,7,30,32,0.8
6500,E'Torrion Wilridge\etorrion-wilridge-1,2017-18,Georgia,F,28,12,289,10,35,.286,7,11,.636,3,24,.125,9,16,.563,6,26,32,21,5,6,18,7,32,0.9
6501,Tyrone O'Garro\tyrone-ogarro-1,2016-17,Fairleigh Dickinson,F,15,5,157,11,26,.423,11,24,.458,0,2,.000,10,15,.667,11,23,34,7,5,6,9,27,32,1.7
6502,Pierre Sarr\pierre-sarr-1,2015-16,Monmouth,F,25,1,130,13,27,.481,11,21,.524,2,6,.333,4,12,.333,12,27,39,3,5,2,8,23,32,0.9
6503,Jake Zuilhof\jake-zuilhof-1,2013-14,Grand Canyon,F,20,0,142,11,20,.550,11,20,.550,0,0,,10,17,.588,9,22,31,1,3,5,10,28,32,0.9
6504,Hans Brase\hans-brase-1,2016-17,Princeton,F,5,5,78,11,22,.500,6,12,.500,5,10,.500,5,5,1.000,3,11,14,7,0,0,6,10,32,4.3
6505,Jakub Petras\jakub-petras-1,2014-15,Stony Brook,F,28,1,195,14,32,.438,14,32,.438,0,0,,4,8,.500,20,22,42,4,3,4,10,29,32,0.8
6506,Alex Ennis\alex-ennis-1,2017-18,Morgan State,F,25,5,241,11,31,.355,11,31,.355,0,0,,10,15,.667,20,29,49,3,4,2,10,29,32,0.9
6507,Jordan Hardwick\jordan-hardwick-1,2017-18,Coppin State,F,15,2,158,14,34,.412,13,26,.500,1,8,.125,3,6,.500,14,17,31,0,1,13,12,23,32,1.1
6508,Austin Karazsia\austin-karazsia-1,2013-14,South Alabama,F,22,0,139,11,28,.393,8,14,.571,3,14,.214,7,11,.636,9,16,25,1,1,2,5,22,32,0.7
6509,Darien Williams\darien-williams-1,2017-18,Nevada,F,15,2,98,11,27,.407,10,20,.500,1,7,.143,9,12,.750,4,22,26,2,3,2,10,17,32,1.0
6510,Kyle Reid\kyle-reid-1,2014-15,Eastern Washington,F,31,1,198,14,28,.500,14,27,.519,0,1,.000,4,9,.444,10,27,37,5,6,8,11,29,32,0.8
6511,Jack Hobbs\jack-hobbs-1,2014-15,Hartford,F,14,0,158,12,33,.364,4,6,.667,8,27,.296,0,4,.000,5,21,26,4,4,3,3,14,32,1.6
6512,Sean Goodwin\sean-goodwin-1,2014-15,Sam Houston State,F,17,0,87,10,15,.667,10,15,.667,0,0,,12,18,.667,11,12,23,9,3,0,3,12,32,2.1
6513,Corbin Byford\corbin-byford-1,2013-14,Oral Roberts,F,18,2,106,10,22,.455,7,11,.636,3,11,.273,8,11,.727,4,21,25,3,3,6,8,23,31,1.1
6514,Ryan Manning\ryan-manning-1,2015-16,Air Force,F,5,3,104,10,33,.303,8,19,.421,2,14,.143,9,9,1.000,7,5,12,6,1,4,3,8,31,4.0
6515,Danny Dixon\danny-dixon-1,2015-16,George Mason,F,25,0,187,9,23,.391,9,23,.391,0,0,,13,20,.650,12,19,31,7,0,5,9,26,31,0.8
6516,Leron Black\leron-black-1,2015-16,Illinois,F,7,3,100,15,36,.417,15,36,.417,0,0,,1,2,.500,10,21,31,4,2,2,5,23,31,2.4
6517,Otas Iyekekpolor\otas-iyekekpolor-2,2017-18,Central Arkansas,F,23,0,137,12,25,.480,12,25,.480,0,0,,7,10,.700,15,13,28,2,3,6,11,26,31,0.8
6518,Ramel Thompkins\ramel-thompkins-1,2014-15,South Carolina Upstate,F,16,0,138,12,34,.353,8,10,.800,4,24,.167,3,11,.273,10,26,36,10,1,3,1,8,31,1.8
6519,Brendan Casper\brendan-casper-1,2014-15,Saint Joseph's,F,23,0,108,13,34,.382,12,25,.480,1,9,.111,4,11,.364,12,21,33,5,6,2,11,22,31,0.7
6520,Ray Kasongo\ray-kasongo-1,2015-16,Tennessee,F,22,0,121,12,23,.522,12,23,.522,0,0,,7,11,.636,13,19,32,1,1,7,6,26,31,1.1
6521,Wesley Johnson\wesley-johnson-1,2014-15,Charleston Southern,F,24,0,158,11,23,.478,11,23,.478,0,0,,9,26,.346,15,12,27,2,4,6,5,26,31,0.9
6522,Kaileb Rodriguez\kaileb-rodriguez-1,2015-16,Nevada,F,31,3,164,11,19,.579,11,19,.579,0,0,,9,17,.529,17,26,43,3,2,6,11,44,31,0.6
6523,Jesse Lopez\jesse-lopez-1,2014-15,Sam Houston State,F,19,0,104,14,34,.412,13,29,.448,1,5,.200,2,3,.667,8,15,23,5,3,1,6,15,31,0.9
6524,Garrett Moon\garrett-moon-1,2013-14,Eastern Washington,F,26,0,185,13,32,.406,12,28,.429,1,4,.250,4,9,.444,20,20,40,3,5,6,9,50,31,0.5
6525,Daniel Meyer\daniel-meyer-2,2014-15,Omaha,F,21,0,97,12,27,.444,12,27,.444,0,0,,7,11,.636,9,22,31,1,1,4,2,5,31,1.4
6526,William Tchiengang\william-tchiengang-1,2016-17,Southeast Missouri State,F,18,10,212,12,16,.750,12,16,.750,0,0,,7,12,.583,13,33,46,0,1,5,15,40,31,0.8
6527,Devenir Duruisseau\devenir-duruisseau-1,2015-16,Washington,F,16,0,134,10,24,.417,10,20,.500,0,4,.000,11,22,.500,14,17,31,0,2,4,9,29,31,0.8
6528,Charlendez Brooks\charlendez-brooks-1,2016-17,Western Carolina,F,18,3,194,10,26,.385,10,26,.385,0,0,,11,13,.846,13,27,40,8,4,8,19,48,31,0.6
6529,Christian Beyer\christian-beyer-1,2013-14,Virginia Tech,F,28,1,269,13,25,.520,11,18,.611,2,7,.286,3,9,.333,19,44,63,10,5,1,14,24,31,1.1
6530,Dylan Karell\dylan-karell-1,2014-15,Central Florida,F,29,5,283,12,25,.480,12,25,.480,0,0,,7,20,.350,16,29,45,10,8,9,15,38,31,0.8
6531,Jon Ander Cuadra\jonander-cuadra-1,2017-18,Campbell,F,5,0,34,12,14,.857,9,11,.818,3,3,1.000,4,7,.571,1,4,5,1,1,2,2,5,31,5.2
6532,Shack Scott\shack-scott-1,2016-17,Wagner,F,18,1,147,12,34,.353,11,32,.344,1,2,.500,6,13,.462,13,17,30,2,3,5,7,34,31,0.6
6533,Niklas Ney\niklas-ney-1,2014-15,Mercer,F,22,0,107,9,20,.450,9,20,.450,0,0,,13,17,.765,10,9,19,1,0,1,5,15,31,0.9
6534,DeJuan Marrero\dejuan-marrero-1,2013-14,DePaul,F,25,3,171,12,30,.400,12,30,.400,0,0,,7,17,.412,27,29,56,4,4,6,9,23,31,1.2
6535,Kraig Shields\kraig-shields-1,2014-15,North Dakota,F,17,0,139,12,22,.545,12,22,.545,0,0,,7,10,.700,6,24,30,2,2,9,5,21,31,1.6
6536,Otas Iyekekpolor\otas-iyekekpolor-2,2016-17,Central Arkansas,F,24,1,162,10,25,.400,10,25,.400,0,0,,11,18,.611,8,21,29,3,2,2,3,31,31,0.7
6537,Chris Blake\chris-blake-2,2013-14,Bradley,F,32,8,303,10,24,.417,10,24,.417,0,0,,11,23,.478,22,55,77,3,6,14,14,33,31,1.1
6538,Joshua Phillips\joshua-phillips-1,2015-16,Middle Tennessee,F,27,1,144,12,24,.500,12,23,.522,0,1,.000,7,16,.438,12,31,43,0,4,3,16,31,31,0.4
6539,Matz Stockman\matz-stockman-1,2016-17,Louisville,F,18,0,74,11,17,.647,11,17,.647,0,0,,9,15,.600,12,9,21,3,2,3,7,16,31,1.4
6540,T.J. Shipes\tj-shipes-1,2013-14,Georgia State,F,29,1,240,11,16,.688,11,16,.688,0,0,,9,17,.529,35,20,55,2,4,8,13,57,31,0.9
6541,Andre Frederick\andre-frederick-1,2014-15,Robert Morris,F,24,0,179,14,26,.538,14,26,.538,0,0,,3,5,.600,12,19,31,2,5,14,8,20,31,1.3
6542,Dan Dwyer\dan-dwyer-1,2015-16,Pennsylvania,F,23,4,253,15,37,.405,15,34,.441,0,3,.000,1,1,1.000,17,33,50,9,2,14,16,31,31,1.0
6543,Josh Smith\josh-smith-2,2015-16,Clemson,F,26,0,191,12,34,.353,9,23,.391,3,11,.273,4,5,.800,17,29,46,2,4,2,10,22,31,0.8
6544,James Johnson\james-johnson-5,2013-14,San Diego State,F,17,0,155,11,19,.579,11,19,.579,0,0,,9,14,.643,7,18,25,2,5,5,5,37,31,1.2
6545,Brett Boese\brett-boese-1,2013-14,Washington State,F,20,1,83,11,28,.393,2,5,.400,9,23,.391,0,0,,3,4,7,2,1,0,4,10,31,0.7
6546,Sai Tummala\sai-tummala-1,2013-14,Arizona State,F,15,0,80,11,28,.393,5,7,.714,6,21,.286,3,5,.600,6,5,11,3,2,0,2,14,31,1.1
6547,Samson Oyediran\samson-oyediran-1,2015-16,Tennessee State,F,23,1,163,12,25,.480,8,12,.667,4,13,.308,3,8,.375,12,15,27,1,2,0,15,39,31,0.1
6548,Jeremy Peck\jeremy-peck-1,2016-17,Drexel,F,19,0,123,11,22,.500,9,17,.529,2,5,.400,7,9,.778,9,21,30,0,2,1,3,9,31,1.5
6549,LaRond Williams\larond-williams-1,2016-17,Cal State Long Beach,F,25,1,183,9,31,.290,9,31,.290,0,0,,13,20,.650,14,26,40,3,5,15,16,53,31,0.3
6550,Jeremiah Worthem\jeremiah-worthem-1,2015-16,North Carolina Central,F,10,0,92,9,20,.450,9,20,.450,0,0,,13,18,.722,9,17,26,3,3,0,6,9,31,2.6
6551,Luke Rosinski\luke-rosinski-1,2016-17,New Hampshire,F,23,2,190,13,32,.406,13,32,.406,0,0,,5,12,.417,18,31,49,4,2,5,17,25,31,0.6
6552,Anthony Silvestri\anthony-silvestri-1,2014-15,Cal Poly,F,24,1,226,9,59,.153,3,10,.300,6,49,.122,6,8,.750,10,22,32,2,2,0,5,23,30,-0.2
6553,Aaron Moesch\aaron-moesch-1,2017-18,Wisconsin,F,26,0,157,7,9,.778,5,7,.714,2,2,1.000,14,15,.933,3,11,14,7,3,0,6,14,30,1.1
6554,Michael Porter Jr.\michael-porterjr-1,2017-18,Missouri,F,3,1,53,10,30,.333,7,20,.350,3,10,.300,7,9,.778,4,16,20,1,3,1,3,6,30,6.3
6555,A.J. Patty\aj-patty-1,2015-16,Murray State,F,18,0,93,10,29,.345,10,24,.417,0,5,.000,10,12,.833,8,15,23,0,3,3,4,16,30,1.0
6556,Kerem Kanter\kerem-kanter-1,2014-15,Green Bay,F,19,0,82,13,24,.542,11,17,.647,2,7,.286,2,5,.400,6,12,18,3,2,2,5,10,30,1.1
6557,Zachary Hollis\zachary-hollis-1,2014-15,Lamar,F,21,1,209,10,34,.294,10,34,.294,0,0,,10,16,.625,17,34,51,6,2,4,11,33,30,0.7
6558,Rasi Jenkins\rasi-jenkins-1,2013-14,Prairie View,F,29,2,322,9,24,.375,9,24,.375,0,0,,12,20,.600,13,40,53,9,10,9,12,41,30,1.0
6559,Greg McClinton\greg-mcclinton-1,2016-17,Wake Forest,F,26,1,184,14,27,.519,13,26,.500,1,1,1.000,1,5,.200,20,13,33,1,4,1,10,34,30,0.6
6560,Scott Plaisance\scott-plaisance-1,2016-17,Louisiana,F,11,2,77,13,23,.565,13,22,.591,0,1,.000,4,8,.500,10,18,28,1,2,3,5,18,30,2.0
6561,Elijah Thomas\elijah-thomas-1,2015-16,Texas A&M,F,8,0,79,12,19,.632,12,19,.632,0,0,,6,18,.333,5,15,20,6,0,8,9,23,30,2.0
6562,Jordon Granger\jordon-granger-1,2013-14,Auburn,F,24,1,241,12,28,.429,12,27,.444,0,1,.000,6,9,.667,16,27,43,4,2,4,13,34,30,0.6
6563,Xavier Dupree\xavier-dupree-1,2015-16,Houston,F,21,0,164,11,31,.355,3,11,.273,8,20,.400,0,0,,10,26,36,9,5,4,11,21,30,1.1
6564,Scott Plaisance\scott-plaisance-1,2015-16,Louisiana,F,18,0,56,9,17,.529,9,16,.563,0,1,.000,12,19,.632,9,8,17,1,2,5,2,13,30,1.5
6565,Grant Dressler\grant-dressler-1,2015-16,Sacramento State,F,19,0,110,8,36,.222,1,12,.083,7,24,.292,7,8,.875,4,12,16,7,2,0,6,6,30,0.7
6566,Tony Lewis\tony-lewis-3,2016-17,Santa Clara,F,16,1,100,14,31,.452,14,30,.467,0,1,.000,2,5,.400,8,14,22,0,2,4,12,26,30,0.3
6567,Cam Biedscheid\cameron-biedscheid-1,2015-16,Jacksonville State,F,5,1,79,12,33,.364,7,15,.467,5,18,.278,1,1,1.000,2,6,8,5,3,1,6,8,30,2.6
6568,Karl Gamble\karl-gamble-1,2015-16,Middle Tennessee,F,32,0,136,10,30,.333,10,30,.333,0,0,,10,23,.435,13,21,34,0,1,5,8,28,30,0.3
6569,Gyorgy Goloman\gyorgy-goloman-1,2015-16,UCLA,F,15,0,181,11,33,.333,9,24,.375,2,9,.222,6,16,.375,18,23,41,4,5,6,10,34,30,1.0
6570,Patrick Agho\patrick-agho-2,2013-14,Prairie View,F,21,0,114,13,20,.650,13,20,.650,0,0,,4,10,.400,5,19,24,1,0,4,8,21,30,0.7
6571,James Gordon IV\james-gordoniv-1,2017-18,Toledo,F,11,0,62,12,25,.480,10,21,.476,2,4,.500,4,7,.571,6,7,13,3,1,0,6,6,30,1.6
6572,Tyler Creammer\tyler-creammer-1,2016-17,Virginia Military Institute,F,26,2,171,13,36,.361,13,36,.361,0,0,,4,7,.571,10,24,34,2,3,2,11,27,30,0.3
6573,Kentrall Brooks\kentrall-brooks-1,2013-14,Marist,F,30,2,208,11,28,.393,11,28,.393,0,0,,8,15,.533,14,24,38,4,2,13,13,44,30,0.4
6574,Robin Thompson\robin-thompson-1,2015-16,Missouri State,F,19,1,126,12,25,.480,12,24,.500,0,1,.000,6,13,.462,12,11,23,3,9,6,7,28,30,1.2
6575,Jason Cudd\jason-cudd-1,2017-18,South Carolina,F,23,0,156,9,23,.391,9,23,.391,0,0,,12,17,.706,9,13,22,3,0,3,5,19,30,0.8
6576,Mike Sagay\mike-sagay-1,2016-17,Boston College,F,15,0,67,11,29,.379,7,22,.318,4,7,.571,4,10,.400,3,11,14,0,2,1,7,6,30,0.7
6577,Nate Austin\nate-austin-1,2014-15,Brigham Young,F,10,10,197,9,18,.500,8,13,.615,1,5,.200,11,14,.786,15,41,56,9,7,2,3,22,30,4.6
6578,Chris Egi\chris-egi-1,2016-17,Harvard,F,15,7,132,8,17,.471,8,17,.471,0,0,,14,28,.500,14,14,28,3,7,6,10,18,30,1.7
6579,Darrious Hamilton\darrious-hamilton-2,2014-15,Utah Valley,F,25,2,174,10,39,.256,10,39,.256,0,0,,9,13,.692,7,19,26,5,0,4,13,21,29,0.0
6580,Jesse Lopez\jesse-lopez-1,2015-16,Sam Houston State,F,21,0,98,9,17,.529,7,13,.538,2,4,.500,9,12,.750,12,12,24,2,2,3,2,12,29,1.4
6581,Fletcher Larson\fletcher-larson-1,2013-14,Youngstown State,F,20,0,237,14,24,.583,14,24,.583,0,0,,1,1,1.000,7,23,30,5,2,10,15,40,29,0.6
6582,Edward Alade\edward-alade-1,2013-14,Navy,F,23,0,144,13,29,.448,13,29,.448,0,0,,3,6,.500,18,16,34,1,3,9,12,18,29,0.9
6583,Kendell Ramlal\kendall-ramlal-1,2013-14,Texas State,F,19,0,146,12,22,.545,12,22,.545,0,0,,5,8,.625,15,14,29,6,1,7,8,11,29,1.6
6584,Boston Gubler\boston-gubler-1,2014-15,Utah Valley,F,27,14,252,11,37,.297,11,37,.297,0,0,,7,13,.538,15,32,47,11,3,6,19,29,29,0.4
6585,Jace Hogan\jace-hogan-1,2014-15,Navy,F,8,0,94,11,34,.324,11,32,.344,0,2,.000,7,9,.778,8,10,18,5,4,1,7,5,29,2.1
6586,Kendell Ramlal\kendall-ramlal-1,2015-16,Texas State,F,25,1,212,12,31,.387,12,31,.387,0,0,,5,12,.417,20,21,41,6,6,15,16,31,29,0.9
6587,Raymond Doby\raymond-doby-1,2015-16,South Carolina,F,16,0,108,10,27,.370,10,26,.385,0,1,.000,9,15,.600,11,9,20,4,4,2,6,10,29,1.3
6588,Josh Collins\josh-collins-1,2015-16,North Dakota,F,22,0,141,11,33,.333,10,26,.385,1,7,.143,6,15,.400,6,15,21,3,4,1,5,14,29,0.5
6589,Austin Colbert\austin-colbert-1,2013-14,Illinois,F,22,0,121,13,26,.500,13,23,.565,0,3,.000,3,10,.300,9,8,17,4,0,2,3,19,29,0.7
6590,Jalen Robinson\jalen-robinson--1,2014-15,Dayton,F,9,0,138,11,38,.289,10,30,.333,1,8,.125,6,12,.500,11,11,22,7,6,2,6,10,29,2.0
6591,Jaylen Johnson\jaylen-johnson-1,2014-15,Louisville,F,23,0,106,13,27,.481,12,26,.462,1,1,1.000,2,5,.400,13,16,29,2,4,3,6,20,29,0.9
6592,Terry Winn\terry-winn-1,2016-17,Texas-El Paso,F,3,2,68,13,25,.520,13,25,.520,0,0,,3,3,1.000,3,14,17,2,0,1,6,10,29,5.0
6593,Isaac Banks\isaac-banks-1,2013-14,East Tennessee State,F,23,0,130,11,19,.579,11,18,.611,0,1,.000,7,10,.700,11,17,28,6,2,5,7,6,29,1.4
6594,Makinde London\makinde-london-1,2015-16,Xavier,F,18,0,95,9,25,.360,2,7,.286,7,18,.389,4,8,.500,8,15,23,7,5,5,9,13,29,1.3
6595,Tarique Thompson\tarique-thompson-1,2013-14,High Point,F,17,0,146,14,31,.452,14,29,.483,0,2,.000,1,4,.250,14,21,35,5,3,1,8,12,29,1.3
6596,Chris Carter\chris-carter-7,2013-14,Long Island University,F,7,0,54,11,21,.524,9,16,.563,2,5,.400,5,7,.714,3,7,10,0,0,0,4,8,29,2.1
6597,Logan Stumpf\logan-stumpf-1,2013-14,Gardner-Webb,F,13,0,66,10,20,.500,6,6,1.000,4,14,.286,5,6,.833,3,12,15,2,2,1,4,8,29,1.6
6598,Reggie Cameron\reggie-cameron-1,2016-17,Georgetown,F,17,0,138,9,23,.391,3,5,.600,6,18,.333,5,10,.500,2,14,16,7,3,1,8,6,29,1.1
6599,Dionte Adams\dionte-adams-1,2014-15,Hampton,F,21,0,183,10,28,.357,10,28,.357,0,0,,9,11,.818,18,25,43,6,8,9,11,26,29,1.4
6600,Conroy Baltimore\conroy-baltimore-1,2013-14,Lehigh,F,9,0,106,12,23,.522,12,23,.522,0,0,,5,8,.625,11,19,30,3,0,2,4,22,29,2.3
6601,Geno Artison\geno-artison-1,2016-17,Tulsa,F,17,1,109,10,34,.294,1,6,.167,9,28,.321,0,2,.000,2,16,18,5,3,3,6,13,29,0.7
6602,Cameron Gunter\cameron-gunter-1,2013-14,Pennsylvania,F,27,1,179,10,24,.417,10,24,.417,0,0,,9,18,.500,12,22,34,3,3,9,14,32,29,0.5
6603,Nigel Snipes\nigel-snipes-1,2013-14,Western Kentucky,F,14,0,102,10,30,.333,5,15,.333,5,15,.333,4,4,1.000,2,13,15,2,1,0,9,14,29,0.4
6604,Duol Mayot\duol-mayot-1,2014-15,South Dakota,F,26,0,138,10,24,.417,10,24,.417,0,0,,9,18,.500,10,17,27,2,2,1,6,16,29,0.6
6605,Hassan Hussein\hassan-hussein-1,2014-15,Florida International,F,12,1,83,12,17,.706,12,17,.706,0,0,,5,6,.833,5,6,11,0,0,2,3,10,29,1.8
6606,Erik Stenger\erik-stenger-1,2013-14,Xavier,F,24,8,165,11,19,.579,11,19,.579,0,0,,7,21,.333,9,21,30,2,5,6,6,21,29,1.0
6607,Kellen Manek\kellen-manek-1,2017-18,Oral Roberts,F,12,0,48,6,16,.375,2,6,.333,4,10,.400,13,18,.722,5,8,13,3,1,1,3,4,29,1.9
6608,Jarmal Reid\jarmal-reid-1,2013-14,Oregon State,F,26,2,216,12,24,.500,12,24,.500,0,0,,5,13,.385,2,17,19,11,10,8,20,33,29,0.4
6609,Jeffrey Uju\jeffrey-uju-1,2017-18,Bowling Green State,F,30,2,218,12,34,.353,12,32,.375,0,2,.000,5,11,.455,27,39,66,6,3,7,15,35,29,0.7
6610,Trey Mourning\trey-mourning-1,2015-16,Georgetown,F,20,0,124,12,23,.522,11,17,.647,1,6,.167,4,7,.571,7,13,20,6,4,5,9,29,29,0.8
6611,Uche Ofoegbu\uche-ofoegbu-1,2014-15,San Francisco,F,14,0,88,9,20,.450,8,16,.500,1,4,.250,10,20,.500,6,13,19,4,3,1,5,14,29,1.3
6612,Sherron Wilson\sherron-wilson-1,2016-17,Jackson State,F,20,2,212,11,46,.239,6,25,.240,5,21,.238,2,4,.500,13,19,32,9,4,1,8,28,29,0.4
6613,Brett Jolly\brett-jolly-1,2015-16,Saint Louis,F,18,1,157,10,26,.385,10,24,.417,0,2,.000,9,15,.600,6,18,24,4,4,6,12,35,29,0.4
6614,Oskar Michelsen\oskar-michelson-1,2016-17,Davidson,F,22,0,141,11,39,.282,7,11,.636,4,28,.143,3,8,.375,6,18,24,8,4,4,6,17,29,0.6
6615,Sean Obi\sean-obi-1,2017-18,Maryland,F,21,0,126,11,19,.579,11,19,.579,0,0,,7,12,.583,14,26,40,2,2,2,7,24,29,1.1
6616,Jameel Alausa\jameel-alausa-1,2017-18,Yale,F,15,0,75,8,24,.333,7,19,.368,1,5,.200,12,17,.706,9,8,17,3,1,3,7,16,29,0.9
6617,Christian Oshita\christian-oshita-1,2015-16,San Diego,F,18,0,152,10,34,.294,5,15,.333,5,19,.263,4,9,.444,9,20,29,4,2,0,12,17,29,0.3
6618,Carson Smith\carson-smith-1,2016-17,South Carolina Upstate,F,16,3,122,11,23,.478,10,19,.526,1,4,.250,6,8,.750,7,17,24,9,5,3,9,14,29,1.6
6619,A.J. John\aj-john-1,2014-15,Pepperdine,F,24,5,251,12,34,.353,12,33,.364,0,1,.000,4,9,.444,15,40,55,1,3,9,13,44,28,0.4
6620,David Chadwick\david-chadwick-1,2014-15,Valparaiso,F,12,2,105,11,24,.458,8,14,.571,3,10,.300,3,10,.300,4,11,15,2,0,4,5,8,28,1.2
6621,Reggie Agbeko\reggie-agbeko-1,2013-14,Saint Louis,F,17,2,94,13,17,.765,13,17,.765,0,0,,2,7,.286,6,18,24,2,1,1,6,9,28,1.3
